Year,Category code,Category name,Fuel,Gas,Units,Value
2003,1.A.3.b.iv.,Motorcycles,All fuels except biomass,CO2,kt,181.76519799797575
2003,1.A.3.b.iv.,Motorcycles,All fuels except biomass,CH4,kt,0.308186624777082
2003,1.A.3.b.iv.,Motorcycles,All fuels except biomass,N2O,kt,0.00261523513579096
2003,1.A.3.b.iv.,Motorcycles,Gasoline,CO2,kt,180.09510838361
2003,1.A.3.b.iv.,Motorcycles,Gasoline,CH4,kt,0.308186624777082
2003,1.A.3.b.iv.,Motorcycles,Gasoline,N2O,kt,0.00261523513579096
2003,1.A.3.b.iv.,Motorcycles,Diesel oil,CO2,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Diesel oil,CH4,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Diesel oil,N2O,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Liquefied petroleum gases (LPG),CO2,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Liquefied petroleum gases (LPG),CH4,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Liquefied petroleum gases (LPG),N2O,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Other liquid fuels: lubricant oil,CO2,kt,1.67008961436575
2003,1.A.3.b.iv.,Motorcycles,Other liquid fuels: lubricant oil,CH4,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Other liquid fuels: lubricant oil,N2O,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Gaseous fuels,CO2,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Gaseous fuels,CH4,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Gaseous fuels,N2O,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Biomass,CO2,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Biomass,CH4,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Biomass,N2O,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Other fossil fuels,CO2,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Other fossil fuels,CH4,kt,NO
2003,1.A.3.b.iv.,Motorcycles,Other fossil fuels,N2O,kt,NO
2003,1.A.3.b.v.,Other,All fuels except biomass,CO2,kt,NO
2003,1.A.3.b.v.,Other,All fuels except biomass,CH4,kt,NO
2003,1.A.3.b.v.,Other,All fuels except biomass,N2O,kt,NO
2003,1.A.3.c.,Railways,All fuels except biomass,CO2,kt,97.660662667272
2003,1.A.3.c.,Railways,All fuels except biomass,CH4,kt,0.005466692241468
2003,1.A.3.c.,Railways,All fuels except biomass,N2O,kt,0.037663786428912
2003,1.A.3.c.,Railways,Liquid fuels,CO2,kt,97.580192371272
2003,1.A.3.c.,Railways,Liquid fuels,CH4,kt,0.005465017521468
2003,1.A.3.c.,Railways,Liquid fuels,N2O,kt,0.037662530388912
2003,1.A.3.c.,Railways,Solid fuels,CO2,kt,0.080470296
2003,1.A.3.c.,Railways,Solid fuels,CH4,kt,1.67472e-06
2003,1.A.3.c.,Railways,Solid fuels,N2O,kt,1.25604e-06
2003,1.A.3.c.,Railways,Gaseous fuels,CO2,kt,NO
2003,1.A.3.c.,Railways,Gaseous fuels,CH4,kt,NO
2003,1.A.3.c.,Railways,Gaseous fuels,N2O,kt,NO
2003,1.A.3.c.,Railways,Biomass,CO2,kt,NO
2003,1.A.3.c.,Railways,Biomass,CH4,kt,NO
2003,1.A.3.c.,Railways,Biomass,N2O,kt,NO
2003,1.A.3.c.,Railways,Other fossil fuels,CO2,kt,NO
2003,1.A.3.c.,Railways,Other fossil fuels,CH4,kt,NO
2003,1.A.3.c.,Railways,Other fossil fuels,N2O,kt,NO
2003,1.A.3.d.,Domestic Navigation,All fuels except biomass,CO2,kt,205.4875072721381
2003,1.A.3.d.,Domestic Navigation,All fuels except biomass,CH4,kt,0.01882246003590718
2003,1.A.3.d.,Domestic Navigation,All fuels except biomass,N2O,kt,0.00537784572454491
2003,1.A.3.d.,Domestic Navigation,Residual fuel oil,CO2,kt,148.355364589236
2003,1.A.3.d.,Domestic Navigation,Residual fuel oil,CH4,kt,0.0134229325996293
2003,1.A.3.d.,Domestic Navigation,Residual fuel oil,N2O,kt,0.00383512359989409
2003,1.A.3.d.,Domestic Navigation,Gas/diesel oil,CO2,kt,57.1321426829021
2003,1.A.3.d.,Domestic Navigation,Gas/diesel oil,CH4,kt,0.00539952743627788
2003,1.A.3.d.,Domestic Navigation,Gas/diesel oil,N2O,kt,0.00154272212465082
2003,1.A.3.d.,Domestic Navigation,Gasoline,CO2,kt,NO
2003,1.A.3.d.,Domestic Navigation,Gasoline,CH4,kt,NO
2003,1.A.3.d.,Domestic Navigation,Gasoline,N2O,kt,NO
2003,1.A.3.d.,Domestic Navigation,Other liquid fuels,CO2,kt,NO
2003,1.A.3.d.,Domestic Navigation,Other liquid fuels,CH4,kt,NO
2003,1.A.3.d.,Domestic Navigation,Other liquid fuels,N2O,kt,NO
2003,1.A.3.d.,Domestic Navigation,Gaseous fuels,CO2,kt,NO
2003,1.A.3.d.,Domestic Navigation,Gaseous fuels,CH4,kt,NO
2003,1.A.3.d.,Domestic Navigation,Gaseous fuels,N2O,kt,NO
2003,1.A.3.d.,Domestic Navigation,Biomass,CO2,kt,NO
2003,1.A.3.d.,Domestic Navigation,Biomass,CH4,kt,NO
2003,1.A.3.d.,Domestic Navigation,Biomass,N2O,kt,NO
2003,1.A.3.d.,Domestic Navigation,Other fossil fuels,CO2,kt,NO
2003,1.A.3.d.,Domestic Navigation,Other fossil fuels,CH4,kt,NO
2003,1.A.3.d.,Domestic Navigation,Other fossil fuels,N2O,kt,NO
2003,1.A.3.e.,Other transportation,All fuels except biomass,CO2,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,All fuels except biomass,CH4,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,All fuels except biomass,N2O,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Liquid fuels,CO2,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Liquid fuels,CH4,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Liquid fuels,N2O,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Solid fuels,CO2,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Solid fuels,CH4,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Solid fuels,N2O,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Gaseous fuels,CO2,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Gaseous fuels,CH4,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Gaseous fuels,N2O,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Other fossil fuels,CO2,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Other fossil fuels,CH4,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Other fossil fuels,N2O,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Biomass,CO2,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Biomass,CH4,kt,"IE,NO"
2003,1.A.3.e.,Other transportation,Biomass,N2O,kt,"IE,NO"
2003,1.A.3.e.i.,Pipeline transport,All fuels except biomass,CO2,kt,NO
2003,1.A.3.e.i.,Pipeline transport,All fuels except biomass,CH4,kt,NO
2003,1.A.3.e.i.,Pipeline transport,All fuels except biomass,N2O,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Liquid fuels,CO2,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Liquid fuels,CH4,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Liquid fuels,N2O,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Solid fuels,CO2,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Solid fuels,CH4,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Solid fuels,N2O,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Gaseous fuels,CO2,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Gaseous fuels,CH4,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Gaseous fuels,N2O,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Other fossil fuels,CO2,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Other fossil fuels,CH4,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Other fossil fuels,N2O,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Biomass,CO2,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Biomass,CH4,kt,NO
2003,1.A.3.e.i.,Pipeline transport,Biomass,N2O,kt,NO
2003,1.A.3.e.ii.,Other,All fuels except biomass,CO2,kt,IE
2003,1.A.3.e.ii.,Other,All fuels except biomass,CH4,kt,IE
2003,1.A.3.e.ii.,Other,All fuels except biomass,N2O,kt,IE
2003,1.A.4.,Other sectors,All fuels except biomass,CO2,kt,6497.28187129421
2003,1.A.4.,Other sectors,All fuels except biomass,CH4,kt,11.618901286126553
2003,1.A.4.,Other sectors,All fuels except biomass,N2O,kt,0.6661945518377856
2003,1.A.4.,Other sectors,Liquid fuels,CO2,kt,5766.084744823496
2003,1.A.4.,Other sectors,Liquid fuels,CH4,kt,0.2657792487508498
2003,1.A.4.,Other sectors,Liquid fuels,N2O,kt,0.27843251148176185
2003,1.A.4.,Other sectors,Solid fuels,CO2,kt,NO
2003,1.A.4.,Other sectors,Solid fuels,CH4,kt,NO
2003,1.A.4.,Other sectors,Solid fuels,N2O,kt,NO
2003,1.A.4.,Other sectors,Gaseous fuels,CO2,kt,731.197126470714
2003,1.A.4.,Other sectors,Gaseous fuels,CH4,kt,0.012932528336101853
2003,1.A.4.,Other sectors,Gaseous fuels,N2O,kt,0.012104727502710789
2003,1.A.4.,Other sectors,Other fossil fuels,CO2,kt,NO
2003,1.A.4.,Other sectors,Other fossil fuels,CH4,kt,NO
2003,1.A.4.,Other sectors,Other fossil fuels,N2O,kt,NO
2003,1.A.4.,Other sectors,Peat,CO2,kt,NO
2003,1.A.4.,Other sectors,Peat,CH4,kt,NO
2003,1.A.4.,Other sectors,Peat,N2O,kt,NO
2003,1.A.4.,Other sectors,Biomass,CO2,kt,4354.7721168
2003,1.A.4.,Other sectors,Biomass,CH4,kt,11.3401895090396
2003,1.A.4.,Other sectors,Biomass,N2O,kt,0.375657312853313
2003,1.A.4.a.,Commercial/institutional,All fuels except biomass,CO2,kt,2829.309180694734
2003,1.A.4.a.,Commercial/institutional,All fuels except biomass,CH4,kt,0.056818521634160624
2003,1.A.4.a.,Commercial/institutional,All fuels except biomass,N2O,kt,0.03875637134537032
2003,1.A.4.a.,Commercial/institutional,Liquid fuels,CO2,kt,2489.572637169228
2003,1.A.4.a.,Commercial/institutional,Liquid fuels,CH4,kt,0.0512583608960733
2003,1.A.4.a.,Commercial/institutional,Liquid fuels,N2O,kt,0.033328344607283
2003,1.A.4.a.,Commercial/institutional,Solid fuels,CO2,kt,NO
2003,1.A.4.a.,Commercial/institutional,Solid fuels,CH4,kt,NO
2003,1.A.4.a.,Commercial/institutional,Solid fuels,N2O,kt,NO
2003,1.A.4.a.,Commercial/institutional,Gaseous fuels,CO2,kt,339.736543525506
2003,1.A.4.a.,Commercial/institutional,Gaseous fuels,CH4,kt,0.00556016073808732
2003,1.A.4.a.,Commercial/institutional,Gaseous fuels,N2O,kt,0.00542802673808732
2003,1.A.4.a.,Commercial/institutional,Other fossil fuels,CO2,kt,NO
2003,1.A.4.a.,Commercial/institutional,Other fossil fuels,CH4,kt,NO
2003,1.A.4.a.,Commercial/institutional,Other fossil fuels,N2O,kt,NO
2003,1.A.4.a.,Commercial/institutional,Peat,CO2,kt,NO
2003,1.A.4.a.,Commercial/institutional,Peat,CH4,kt,NO
2003,1.A.4.a.,Commercial/institutional,Peat,N2O,kt,NO
2003,1.A.4.a.,Commercial/institutional,Biomass,CO2,kt,NO
2003,1.A.4.a.,Commercial/institutional,Biomass,CH4,kt,NO
2003,1.A.4.a.,Commercial/institutional,Biomass,N2O,kt,NO
2003,1.A.4.a.i.,Stationary combustion,All fuels except biomass,CO2,kt,2828.798904386366
2003,1.A.4.a.i.,Stationary combustion,All fuels except biomass,CH4,kt,0.05646367023752062
2003,1.A.4.a.i.,Stationary combustion,All fuels except biomass,N2O,kt,0.03874217728537032
2003,1.A.4.a.i.,Stationary combustion,Liquid fuels,CO2,kt,2489.06236086086
2003,1.A.4.a.i.,Stationary combustion,Liquid fuels,CH4,kt,0.0509035094994333
2003,1.A.4.a.i.,Stationary combustion,Liquid fuels,N2O,kt,0.033314150547283
2003,1.A.4.a.i.,Stationary combustion,Solid fuels,CO2,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Solid fuels,CH4,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Solid fuels,N2O,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Gaseous fuels,CO2,kt,339.736543525506
2003,1.A.4.a.i.,Stationary combustion,Gaseous fuels,CH4,kt,0.00556016073808732
2003,1.A.4.a.i.,Stationary combustion,Gaseous fuels,N2O,kt,0.00542802673808732
2003,1.A.4.a.i.,Stationary combustion,Other fossil fuels,CO2,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Other fossil fuels,CH4,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Other fossil fuels,N2O,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Peat,CO2,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Peat,CH4,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Peat,N2O,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Biomass,CO2,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Biomass,CH4,kt,NO
2003,1.A.4.a.i.,Stationary combustion,Biomass,N2O,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,All fuels except biomass,CO2,kt,0.51027630836832
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,All fuels except biomass,CH4,kt,0.00035485139664
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,All fuels except biomass,N2O,kt,1.419406e-05
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Liquid fuels,CO2,kt,0.51027630836832
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Liquid fuels,CH4,kt,0.00035485139664
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Liquid fuels,N2O,kt,1.419406e-05
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Solid fuels,CO2,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Solid fuels,CH4,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Solid fuels,N2O,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Gaseous fuels,CO2,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Gaseous fuels,CH4,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Gaseous fuels,N2O,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Other fossil fuels,CO2,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Other fossil fuels,CH4,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Other fossil fuels,N2O,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Biomass,CO2,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Biomass,CH4,kt,NO
2003,1.A.4.a.ii.,Off-road vehicles and other machinery,Biomass,N2O,kt,NO
2003,1.A.4.b.,Residential,All fuels except biomass,CO2,kt,2326.1599617133147
2003,1.A.4.b.,Residential,All fuels except biomass,CH4,kt,11.48640403333971
2003,1.A.4.b.,Residential,All fuels except biomass,N2O,kt,0.41374936931906425
2003,1.A.4.b.,Residential,Liquid fuels,CO2,kt,1951.1748153228045
2003,1.A.4.b.,Residential,Liquid fuels,CH4,kt,0.1395689345254858
2003,1.A.4.b.,Residential,Liquid fuels,N2O,kt,0.0314451970911278
2003,1.A.4.b.,Residential,Solid fuels,CO2,kt,NO
2003,1.A.4.b.,Residential,Solid fuels,CH4,kt,NO
2003,1.A.4.b.,Residential,Solid fuels,N2O,kt,NO
2003,1.A.4.b.,Residential,Gaseous fuels,CO2,kt,374.98514639051
2003,1.A.4.b.,Residential,Gaseous fuels,CH4,kt,0.00664749417462347
2003,1.A.4.b.,Residential,Gaseous fuels,N2O,kt,0.00664749417462347
2003,1.A.4.b.,Residential,Other fossil fuels,CO2,kt,NO
2003,1.A.4.b.,Residential,Other fossil fuels,CH4,kt,NO
2003,1.A.4.b.,Residential,Other fossil fuels,N2O,kt,NO
2003,1.A.4.b.,Residential,Peat,CO2,kt,NO
2003,1.A.4.b.,Residential,Peat,CH4,kt,NO
2003,1.A.4.b.,Residential,Peat,N2O,kt,NO
2003,1.A.4.b.,Residential,Biomass,CO2,kt,4354.425516
2003,1.A.4.b.,Residential,Biomass,CH4,kt,11.3401876046396
2003,1.A.4.b.,Residential,Biomass,N2O,kt,0.375656678053313
2003,1.A.4.b.i.,Stationary combustion,All fuels except biomass,CO2,kt,2319.69532852004
2003,1.A.4.b.i.,Stationary combustion,All fuels except biomass,CH4,kt,11.470219474956819
2003,1.A.4.b.i.,Stationary combustion,All fuels except biomass,N2O,kt,0.4137134036390643
2003,1.A.4.b.i.,Stationary combustion,Liquid fuels,CO2,kt,1944.71018212953
2003,1.A.4.b.i.,Stationary combustion,Liquid fuels,CH4,kt,0.123384376142594
2003,1.A.4.b.i.,Stationary combustion,Liquid fuels,N2O,kt,0.0314092314111278
2003,1.A.4.b.i.,Stationary combustion,Solid fuels,CO2,kt,NO
2003,1.A.4.b.i.,Stationary combustion,Solid fuels,CH4,kt,NO
2003,1.A.4.b.i.,Stationary combustion,Solid fuels,N2O,kt,NO
2003,1.A.4.b.i.,Stationary combustion,Gaseous fuels,CO2,kt,374.98514639051
2003,1.A.4.b.i.,Stationary combustion,Gaseous fuels,CH4,kt,0.00664749417462347
2003,1.A.4.b.i.,Stationary combustion,Gaseous fuels,N2O,kt,0.00664749417462347
2003,1.A.4.b.i.,Stationary combustion,Other fossil fuels,CO2,kt,NO
2003,1.A.4.b.i.,Stationary combustion,Other fossil fuels,CH4,kt,NO
2003,1.A.4.b.i.,Stationary combustion,Other fossil fuels,N2O,kt,NO
2003,1.A.4.b.i.,Stationary combustion,Peat,CO2,kt,NO
2003,1.A.4.b.i.,Stationary combustion,Peat,CH4,kt,NO
2003,1.A.4.b.i.,Stationary combustion,Peat,N2O,kt,NO
2003,1.A.4.b.i.,Stationary combustion,Biomass,CO2,kt,4354.425516
2003,1.A.4.b.i.,Stationary combustion,Biomass,CH4,kt,11.3401876046396
2003,1.A.4.b.i.,Stationary combustion,Biomass,N2O,kt,0.375656678053313
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,All fuels except biomass,CO2,kt,6.46463319327445
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,All fuels except biomass,CH4,kt,0.0161845583828918
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,All fuels except biomass,N2O,kt,3.596568e-05
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Liquid fuels,CO2,kt,6.46463319327445
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Liquid fuels,CH4,kt,0.0161845583828918
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Liquid fuels,N2O,kt,3.596568e-05
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Solid fuels,CO2,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Solid fuels,CH4,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Solid fuels,N2O,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Gaseous fuels,CO2,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Gaseous fuels,CH4,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Gaseous fuels,N2O,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Other fossil fuels,CO2,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Other fossil fuels,CH4,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Other fossil fuels,N2O,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Biomass,CO2,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Biomass,CH4,kt,NO
2003,1.A.4.b.ii.,Off-road vehicles and other machinery,Biomass,N2O,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,All fuels except biomass,CO2,kt,1341.8127288861613
2003,1.A.4.c.,Agriculture/forestry/fishing,All fuels except biomass,CH4,kt,0.07567873115268176
2003,1.A.4.c.,Agriculture/forestry/fishing,All fuels except biomass,N2O,kt,0.2136888111733511
2003,1.A.4.c.,Agriculture/forestry/fishing,Liquid fuels,CO2,kt,1325.3372923314632
2003,1.A.4.c.,Agriculture/forestry/fishing,Liquid fuels,CH4,kt,0.0749519533292907
2003,1.A.4.c.,Agriculture/forestry/fishing,Liquid fuels,N2O,kt,0.21365896978335108
2003,1.A.4.c.,Agriculture/forestry/fishing,Solid fuels,CO2,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,Solid fuels,CH4,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,Solid fuels,N2O,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,Gaseous fuels,CO2,kt,16.475436554698
2003,1.A.4.c.,Agriculture/forestry/fishing,Gaseous fuels,CH4,kt,0.000724873423391064
2003,1.A.4.c.,Agriculture/forestry/fishing,Gaseous fuels,N2O,kt,2.920659e-05
2003,1.A.4.c.,Agriculture/forestry/fishing,Other fossil fuels,CO2,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,Other fossil fuels,CH4,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,Other fossil fuels,N2O,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,Peat,CO2,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,Peat,CH4,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,Peat,N2O,kt,NO
2003,1.A.4.c.,Agriculture/forestry/fishing,Biomass,CO2,kt,0.3466008
2003,1.A.4.c.,Agriculture/forestry/fishing,Biomass,CH4,kt,1.9044e-06
2003,1.A.4.c.,Agriculture/forestry/fishing,Biomass,N2O,kt,6.348e-07
2003,1.A.4.c.i.,Stationary,All fuels except biomass,CO2,kt,646.823166805519
2003,1.A.4.c.i.,Stationary,All fuels except biomass,CH4,kt,0.022131791104853166
2003,1.A.4.c.i.,Stationary,All fuels except biomass,N2O,kt,0.0220344977293651
2003,1.A.4.c.i.,Stationary,Liquid fuels,CO2,kt,630.347730250821
